Category_ID,Category_path,Top-Level Category (Level 1),Sub Category (Level 2),Product Category (Level 3),Product Category (Level 4),Product Category (Level 5),Product Category (Level 6),Product Category (Level 7),Product Category (Level 8),Product Category (Level 9),Product Category (Level 10),Assureful RR,Straight Through business,Refer to UW,Refer to Capacity,Reject,Special Acceptance,QBE Comments,Generated_Keywords
2399939011,"Appliances/Refrigerators, Freezers & Ice Makers/Ice Makers",Appliances,"Refrigerators, Freezers & Ice Makers",Ice Makers,,,,,,,,6,Yes,,,,Straight Through Business,0,"ice, ice makers, makers"
3741361,"Appliances/Refrigerators, Freezers & Ice Makers/Refrigerators",Appliances,"Refrigerators, Freezers & Ice Makers",Refrigerators,,,,,,,,5,Yes,,,,Straight Through Business,0,"refrigerators, refrigerators freezers ice makers, refrigerators freezers ice makers refrigerators"
289745,"Appliances/Small Kitchen Appliances/Coffee, Tea & Espresso Appliances/Coffee Makers/Coffee Machines",Appliances,Small Kitchen Appliances,"Coffee, Tea & Espresso Appliances",Coffee Makers,Coffee Machines,,,,,,4,Yes,,,,Straight Through Business,0,"coffee, coffee machines, machines"
17807784011,"Appliances/Small Kitchen Appliances/Coffee, Tea & Espresso Appliances/Coffee Makers/Cold Brew Coffee Makers",Appliances,Small Kitchen Appliances,"Coffee, Tea & Espresso Appliances",Coffee Makers,Cold Brew Coffee Makers,,,,,,4,Yes,,,,Straight Through Business,0,"brew, coffee, cold, cold brew coffee makers, makers"
1090768,Appliances/Small Kitchen Appliances/Specialty Appliances/Vacuum Sealers,Appliances,Small Kitchen Appliances,Specialty Appliances,Vacuum Sealers,,,,,,,4,Yes,,,,Straight Through Business,0,"sealers, vacuum, vacuum sealers"
16012141,Appliances/Small Kitchen Appliances/Specialty Appliances/Yogurt Makers,Appliances,Small Kitchen Appliances,Specialty Appliances,Yogurt Makers,,,,,,,4,Yes,,,,Straight Through Business,0,"makers, yogurt, yogurt makers"
18116203011,Appliances/Vacuums & Floor Care,Appliances,Vacuums & Floor Care,,,,,,,,,5,Yes,,,,Straight Through Business,0,"care, floor, vacuums, vacuums floor care"
18116204011,Appliances/Vacuums & Floor Care/Steam Cleaners & Steam Mops,Appliances,Vacuums & Floor Care,Steam Cleaners & Steam Mops,,,,,,,,5,Yes,,,,Straight Through Business,0,"cleaners, mops, steam, steam cleaners steam mops"
3303862011,Appliances/Vacuums & Floor Care/Steam Cleaners & Steam Mops/Handheld Steamers,Appliances,Vacuums & Floor Care,Steam Cleaners & Steam Mops,Handheld Steamers,,,,,,,5,Yes,,,,Straight Through Business,0,"handheld, handheld steamers, steamers"
3303861011,Appliances/Vacuums & Floor Care/Steam Cleaners & Steam Mops/Steam Mops,Appliances,Vacuums & Floor Care,Steam Cleaners & Steam Mops,Steam Mops,,,,,,,5,Yes,,,,Straight Through Business,0,"mops, steam, steam mops"
510094,Appliances/Vacuums & Floor Care/Sweepers,Appliances,Vacuums & Floor Care,Sweepers,,,,,,,,5,Yes,,,,Straight Through Business,0,"sweepers, vacuums floor care, vacuums floor care sweepers"
510108,Appliances/Vacuums & Floor Care/Vacuums/Canister Vacuums,Appliances,Vacuums & Floor Care,Vacuums,Canister Vacuums,,,,,,,5,Yes,,,,Straight Through Business,0,"canister, canister vacuums, vacuums"
11333709011,Appliances/Vacuums & Floor Care/Vacuums/Central Vacuum Systems,Appliances,Vacuums & Floor Care,Vacuums,Central Vacuum Systems,,,,,,,5,Yes,,,,Straight Through Business,0,"central, central vacuum systems, systems, vacuum, vacuums, vacuums central vacuum systems"
3743561,Appliances/Vacuums & Floor Care/Vacuums/Robotic Vacuums,Appliances,Vacuums & Floor Care,Vacuums,Robotic Vacuums,,,,,,,5,Yes,,,,Straight Through Business,0,"robotic, robotic vacuums, vacuums"
510110,Appliances/Vacuums & Floor Care/Vacuums/Upright Vacuums,Appliances,Vacuums & Floor Care,Vacuums,Upright Vacuums,,,,,,,5,Yes,,,,Straight Through Business,0,"upright, upright vacuums, vacuums"
2350150011,Apps & Games,Apps & Games,,,,,,,,,,1,Yes,,,,Straight Through Business,0,"apps, apps games, games"
2478833011,Apps & Games/Books & Comics,Apps & Games,Books & Comics,,,,,,,,,1,Yes,,,,Straight Through Business,0,"books, books comics, comics"
2478834011,Apps & Games/Books & Comics/Books & Readers,Apps & Games,Books & Comics,Books & Readers,,,,,,,,1,Yes,,,,Straight Through Business,0,"books, books readers, readers"
2478836011,Apps & Games/Books & Comics/Children's Books,Apps & Games,Books & Comics,Children's Books,,,,,,,,1,,Yes,,,Refer to UW,OK with x-rated exception,"books, children, children s books"
2478837011,Apps & Games/Books & Comics/Comic Strips,Apps & Games,Books & Comics,Comic Strips,,,,,,,,1,Yes,,,,Straight Through Business,0,"comic, comic strips, strips"
2478835011,Apps & Games/Books & Comics/Graphic Novels,Apps & Games,Books & Comics,Graphic Novels,,,,,,,,1,Yes,,,,Straight Through Business,OK with exposure,"graphic, graphic novels, novels"
2478838011,Apps & Games/Books & Comics/Manga,Apps & Games,Books & Comics,Manga,,,,,,,,1,Yes,,,,Straight Through Business,0,"books comics, books comics manga, manga"
2478832011,Apps & Games/Business & Finance,Apps & Games,Business & Finance,,,,,,,,,1,Yes,,,,Straight Through Business,0,"business, business finance, finance"
2478840011,Apps & Games/City Info,Apps & Games,City Info,,,,,,,,,1,Yes,,,,Straight Through Business,0,"city, city info, info"
2478839011,Apps & Games/Communication,Apps & Games,Communication,,,,,,,,,1,Yes,,,,Straight Through Business,0,"apps games, apps games communication, communication"
2478841011,Apps & Games/Cooking,Apps & Games,Cooking,,,,,,,,,1,Yes,,,,Straight Through Business,0,"apps games, apps games cooking, cooking"
2478842011,Apps & Games/Education,Apps & Games,Education,,,,,,,,,1,Yes,,,,Straight Through Business,0,"apps games, apps games education, education"
2478843011,Apps & Games/Entertainment,Apps & Games,Entertainment,,,,,,,,,1,Yes,,,,Straight Through Business,0,"apps games, apps games entertainment, entertainment"
2478844011,Apps & Games/Games,Apps & Games,Games,,,,,,,,,2,Yes,,,,Straight Through Business,0,"apps games, apps games games, games"
2478845011,Apps & Games/Health & Fitness,Apps & Games,Health & Fitness,,,,,,,,,1,Yes,,,,Straight Through Business,0,"fitness, health, health fitness"
2478846011,Apps & Games/Kids,Apps & Games,Kids,,,,,,,,,2,,,,Yes,Reject,NO,"apps games, apps games kids, kids"
2478847011,Apps & Games/Lifestyle,Apps & Games,Lifestyle,,,,,,,,,1,Yes,,,,Straight Through Business,0,"apps games, apps games lifestyle, lifestyle"
2478849011,Apps & Games/Music,Apps & Games,Music,,,,,,,,,1,Yes,,,,Straight Through Business,0,"apps games, apps games music, music"
2478850011,Apps & Games/Music/Artists,Apps & Games,Music,Artists,,,,,,,,1,Yes,,,,Straight Through Business,0,"artists, music, music artists"
2478851011,Apps & Games/Music/Instruments,Apps & Games,Music,Instruments,,,,,,,,1,Yes,,,,Straight Through Business,0,"instruments, music, music instruments"
2478854011,Apps & Games/Music/Music Players,Apps & Games,Music,Music Players,,,,,,,,1,Yes,,,,Straight Through Business,0,"music, music players, players"
2478852011,Apps & Games/Music/Radio,Apps & Games,Music,Radio,,,,,,,,1,Yes,,,,Straight Through Business,0,"music, music radio, radio"
2478853011,Apps & Games/Music/Songbooks,Apps & Games,Music,Songbooks,,,,,,,,1,Yes,,,,Straight Through Business,0,"music, music songbooks, songbooks"
2478855011,Apps & Games/Navigation,Apps & Games,Navigation,,,,,,,,,1,Yes,,,,Straight Through Business,0,"apps games, apps games navigation, navigation"
3310778011,Apps & Games/News & Magazines,Apps & Games,News & Magazines,,,,,,,,,1,Yes,,,,Straight Through Business,0,"magazines, news, news magazines"
2478848011,Apps & Games/News & Magazines/Magazines,Apps & Games,News & Magazines,Magazines,,,,,,,,1,Yes,,,,Straight Through Business,0,"magazines, news magazines, news magazines magazines"
3310682011,Apps & Games/News & Magazines/News,Apps & Games,News & Magazines,News,,,,,,,,1,Yes,,,,Straight Through Business,0,"news, news magazines, news magazines news"
5822180011,Apps & Games/News & Magazines/Newspapers,Apps & Games,News & Magazines,Newspapers,,,,,,,,1,Yes,,,,Straight Through Business,0,"news magazines, news magazines newspapers, newspapers"
2478858011,Apps & Games/Novelty,Apps & Games,Novelty,,,,,,,,,1,Yes,,,,Straight Through Business,0,"apps games, apps games novelty, novelty"
2478860011,Apps & Games/Photography,Apps & Games,Photography,,,,,,,,,1,Yes,,,,Straight Through Business,0,"apps games, apps games photography, photography"
2577638011,Apps & Games/Podcasts,Apps & Games,Podcasts,,,,,,,,,1,Yes,,,,Straight Through Business,0,"apps games, apps games podcasts, podcasts"
2478859011,Apps & Games/Productivity,Apps & Games,Productivity,,,,,,,,,1,Yes,,,,Straight Through Business,0,"apps games, apps games productivity, productivity"
2478861011,Apps & Games/Real Estate,Apps & Games,Real Estate,,,,,,,,,1,Yes,,,,Straight Through Business,0,"estate, real, real estate"
2478862011,Apps & Games/Reference,Apps & Games,Reference,,,,,,,,,1,Yes,,,,Straight Through Business,0,"apps games, apps games reference, reference"
2478863011,Apps & Games/Ringtones,Apps & Games,Ringtones,,,,,,,,,1,Yes,,,,Straight Through Business,0,"apps games, apps games ringtones, ringtones"
2478864011,Apps & Games/Shopping,Apps & Games,Shopping,,,,,,,,,1,Yes,,,,Straight Through Business,0,"apps games, apps games shopping, shopping"
2478865011,Apps & Games/Social Networking,Apps & Games,Social Networking,,,,,,,,,1,Yes,,,,Straight Through Business,0,"networking, social, social networking"
2478866011,Apps & Games/Sports,Apps & Games,Sports,,,,,,,,,4,Yes,,,,Straight Through Business,0,"apps games, apps games sports, sports"
2478867011,Apps & Games/Themes,Apps & Games,Themes,,,,,,,,,1,Yes,,,,Straight Through Business,0,"apps games, apps games themes, themes"
2478868011,Apps & Games/Travel,Apps & Games,Travel,,,,,,,,,1,Yes,,,,Straight Through Business,0,"apps games, apps games travel, travel"
2478869011,Apps & Games/Utilities,Apps & Games,Utilities,,,,,,,,,1,Yes,,,,Straight Through Business,0,"apps games, apps games utilities, utilities"
2478871011,Apps & Games/Utilities/Alarms & Clocks,Apps & Games,Utilities,Alarms & Clocks,,,,,,,,1,Yes,,,,Straight Through Business,0,"alarms, alarms clocks, clocks"
2478870011,Apps & Games/Utilities/Battery Savers,Apps & Games,Utilities,Battery Savers,,,,,,,,1,Yes,,,,Straight Through Business,0,"battery, battery savers, savers"
2478872011,Apps & Games/Utilities/Calculators,Apps & Games,Utilities,Calculators,,,,,,,,1,Yes,,,,Straight Through Business,0,"calculators, utilities, utilities calculators"
2478873011,Apps & Games/Utilities/Calendars,Apps & Games,Utilities,Calendars,,,,,,,,1,Yes,,,,Straight Through Business,0,"calendars, utilities, utilities calendars"
2478874011,Apps & Games/Utilities/Notes,Apps & Games,Utilities,Notes,,,,,,,,1,Yes,,,,Straight Through Business,0,"notes, utilities, utilities notes"
3310683011,Apps & Games/Weather,Apps & Games,Weather,,,,,,,,,1,Yes,,,,Straight Through Business,0,"apps games, apps games weather, weather"
2478875011,Apps & Games/Web Browsers,Apps & Games,Web Browsers,,,,,,,,,1,Yes,,,,Straight Through Business,0,"browsers, web, web browsers"
2617942011,"Arts, Crafts & Sewing","Arts, Crafts & Sewing",,,,,,,,,,3,Yes,,,,Straight Through Business,0,"arts, arts crafts sewing, crafts, sewing"
12896081,"Arts, Crafts & Sewing/Beading & Jewelry Making","Arts, Crafts & Sewing",Beading & Jewelry Making,,,,,,,,,3,Yes,,,,Straight Through Business,0,"beading, beading jewelry making, jewelry, making"
8090707011,"Arts, Crafts & Sewing/Beading & Jewelry Making/Beading Supplies","Arts, Crafts & Sewing",Beading & Jewelry Making,Beading Supplies,,,,,,,,3,Yes,,,,Straight Through Business,0,"beading, beading jewelry making, beading jewelry making beading supplies, beading supplies, supplies"
12896091,"Arts, Crafts & Sewing/Beading & Jewelry Making/Beading Supplies/Bead Looms","Arts, Crafts & Sewing",Beading & Jewelry Making,Beading Supplies,Bead Looms,,,,,,,3,Yes,,,,Straight Through Business,0,"bead, bead looms, looms"
262593011,"Arts, Crafts & Sewing/Beading & Jewelry Making/Beading Supplies/Beading Cords & Threads","Arts, Crafts & Sewing",Beading & Jewelry Making,Beading Supplies,Beading Cords & Threads,,,,,,,3,Yes,,,,Straight Through Business,0,"beading, beading cords threads, cords, threads"
12896101,"Arts, Crafts & Sewing/Beading & Jewelry Making/Beading Supplies/Beading Kits","Arts, Crafts & Sewing",Beading & Jewelry Making,Beading Supplies,Beading Kits,,,,,,,3,Yes,,,,Straight Through Business,0,"beading, beading kits, beading supplies, beading supplies beading kits, kits"
8090708011,"Arts, Crafts & Sewing/Beading & Jewelry Making/Beading Supplies/Beading Mats, Trays & Boards","Arts, Crafts & Sewing",Beading & Jewelry Making,Beading Supplies,"Beading Mats, Trays & Boards",,,,,,,3,Yes,,,,Straight Through Business,0,"beading, beading mats trays boards, boards, mats, trays"
8090979011,"Arts, Crafts & Sewing/Beading & Jewelry Making/Beading Supplies/Beading Needles","Arts, Crafts & Sewing",Beading & Jewelry Making,Beading Supplies,Beading Needles,,,,,,,3,Yes,,,,Straight Through Business,0,"beading, beading needles, needles"
8090778011,"Arts, Crafts & Sewing/Beading & Jewelry Making/Beading Supplies/Fuse & Perler Beads","Arts, Crafts & Sewing",Beading & Jewelry Making,Beading Supplies,Fuse & Perler Beads,,,,,,,3,Yes,,,,Straight Through Business,0,"beads, fuse, fuse perler beads, perler"
12896121,"Arts, Crafts & Sewing/Beading & Jewelry Making/Beads & Bead Assortments","Arts, Crafts & Sewing",Beading & Jewelry Making,Beads & Bead Assortments,,,,,,,,3,Yes,,,,Straight Through Business,0,"assortments, bead, beads, beads bead assortments"
262595011,"Arts, Crafts & Sewing/Beading & Jewelry Making/Charms","Arts, Crafts & Sewing",Beading & Jewelry Making,Charms,,,,,,,,3,Yes,,,,Straight Through Business,0,"beading jewelry making, beading jewelry making charms, charms"
12896151,"Arts, Crafts & Sewing/Beading & Jewelry Making/Engraving Machines & Tools","Arts, Crafts & Sewing",Beading & Jewelry Making,Engraving Machines & Tools,,,,,,,,3,Yes,,,,Straight Through Business,0,"beading jewelry making, beading jewelry making engraving machines tools, engraving, engraving machines tools, machines, tools"
8090782011,"Arts, Crafts & Sewing/Beading & Jewelry Making/Fusible Glass Supplies","Arts, Crafts & Sewing",Beading & Jewelry Making,Fusible Glass Supplies,,,,,,,,3,Yes,,,,Straight Through Business,0,"beading jewelry making, beading jewelry making fusible glass supplies, fusible, fusible glass supplies, glass, supplies"
8090808011,"Arts, Crafts & Sewing/Beading & Jewelry Making/Jewelry Casting Supplies","Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Casting Supplies,,,,,,,,3,Yes,,,,Straight Through Business,0,"beading jewelry making, beading jewelry making jewelry casting supplies, casting, jewelry, jewelry casting supplies, supplies"
12896131,"Arts, Crafts & Sewing/Beading & Jewelry Making/Jewelry Casting Supplies/Casting Machines","Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Casting Supplies,Casting Machines,,,,,,,3,Yes,,,,Straight Through Business,0,"casting, casting machines, machines"
8090812011,"Arts, Crafts & Sewing/Beading & Jewelry Making/Jewelry Casting Supplies/Casting Tools","Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Casting Supplies,Casting Tools,,,,,,,3,Yes,,,,Straight Through Business,0,"casting, casting tools, jewelry casting supplies, jewelry casting supplies casting tools, tools"
19271661011,"Arts, Crafts & Sewing/Beading & Jewelry Making/Jewelry Casting Supplies/Metal Casting Molds","Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Casting Supplies,Metal Casting Molds,,,,,,,3,Yes,,,,Straight Through Business,0,"casting, metal, metal casting molds, molds"
19271660011,"Arts, Crafts & Sewing/Beading & Jewelry Making/Jewelry Casting Supplies/Resin Casting Molds","Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Casting Supplies,Resin Casting Molds,,,,,,,3,Yes,,,,Straight Through Business,0,"casting, molds, resin, resin casting molds"
12896161,"Arts, Crafts & Sewing/Beading & Jewelry Making/Jewelry Findings","Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Findings,,,,,,,,3,Yes,,,,Straight Through Business,0,"findings, jewelry, jewelry findings"
8090784011,"Arts, Crafts & Sewing/Beading & Jewelry Making/Jewelry Findings/Cord Ends","Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Findings,Cord Ends,,,,,,,3,Yes,,,,Straight Through Business,0,"cord, cord ends, ends"
3097795011,"Arts, Crafts & Sewing/Beading & Jewelry Making/Jewelry Findings/Earring Backs & Findings","Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Findings,Earring Backs & Findings,,,,,,,3,Yes,,,,Straight Through Business,0,"backs, earring, earring backs findings, findings"
8090786011,"Arts, Crafts & Sewing/Beading & Jewelry Making/Jewelry Findings/End Caps","Arts, Crafts & Sewing",Beading & Jewelry Making,Jewelry Findings,End Caps,,,,,,,3,Yes,,,,Straight Through Business,0,"caps, end, end caps"
